visit_Cnt,buy_Cnt,total_Revenue,labels
3,1,125.21,0
4,1,88.99,0
6,1,57.99,0
2,1,40.73,0
2,1,71.25,0
1,1,287.78,0
2,1,64.99,0
2,1,917.5,0
2,1,19.99,0
2,1,28.99,0
1,1,161.47,0
3,1,35.88,0
1,1,27.18,0
2,1,67.99,0
4,1,279.88,0
3,1,63.99,0
3,1,22.99,0
3,1,15.07,0
2,2,217.26,0
1,1,16.59,0
3,1,31.19,0
1,1,14.98,0
6,1,16.99,0
1,1,41.98,0
11,4,1300.8899999999999,0
1,1,400.89,0
11,1,18.99,0
3,1,179.91,0
3,1,14.97,0
2,1,62.57,0
12,1,66.94,0
6,3,163.83,0
1,1,28.99,0
8,1,1057.78,0
1,1,18.29,0
1,1,158.98,0
4,1,180.6,0
9,1,414.49,0
1,1,15.42,0
3,1,20.19,0
1,1,38.28,0
1,1,16.58,0
4,1,209.94,0
1,1,47.85,0
6,1,62.98,0
2,1,43.17,0
2,2,344.53000000000003,0
2,1,130.75,0
2,1,61.99,0
2,1,121.98,0
1,1,16.59,0
3,1,57.24,0
5,1,13.99,0
1,1,20.19,0
7,1,53.21,0
3,1,106.77,0
18,1,130.94,0
1,1,26.19,0
4,1,23.0,0
1,1,38.98,0
3,1,62.56,0
6,1,313.48,0
3,1,49.79,0
5,1,66.56,0
2,1,22.99,0
1,1,21.46,0
2,1,24.59,0
1,1,163.9,0
4,1,120.53,0
3,1,48.06,0
4,1,164.98,0
2,1,49.98,0
6,1,8.98,0
2,1,46.99,0
10,1,31.08,0
6,1,35.38,0
2,1,30.98,0
2,1,36.59,0
4,1,856.4,0
4,2,286.39,0
1,1,228.75,0
1,1,24.99,0
4,1,33.34,0
1,1,61.99,0
2,1,25.98,0
2,1,50.43,0
15,1,214.94,0
4,1,22.59,0
5,1,98.95,0
3,1,242.53,0
1,1,46.47,0
7,1,37.49,0
2,1,71.18,0
7,1,49.21,0
1,1,36.94,0
1,1,85.96,0
1,1,37.59,0
1,1,70.38,0
1,1,18.99,0
1,1,25.99,0
2,1,35.88,0
3,2,209.87,0
1,1,38.99,0
6,1,31.99,0
2,1,82.81,0
1,1,9.99,0
10,1,198.47,0
1,1,62.96,0
2,1,28.88,0
6,1,23.99,0
6,1,41.38,0
3,1,81.95,0
2,1,23.19,0
1,1,44.18,0
1,1,271.92,0
3,1,91.33,0
2,1,25.49,0
1,1,46.57,0
2,1,43.24,0
3,1,8.49,0
3,1,78.68,0
1,1,32.95,0
1,1,17.74,0
2,1,1196.51,0
4,1,87.19,0
7,1,36.59,0
3,1,33.25,0
3,1,33.64,0
18,1,105.99,0
4,1,59.34,0
6,3,3463.41,0
2,1,45.77,0
3,1,64.1,0
1,1,1535.41,0
3,1,2305.64,0
3,1,25.99,0
2,1,131.98,0
3,1,91.95,0
3,1,15.59,0
2,1,70.26,0
1,1,510.35,0
1,1,21.99,0
1,1,57.37,0
2,1,23.99,0
2,1,179.63,0
1,1,50.95,0
4,1,121.9,0
1,1,13.98,0
3,1,214.42,0
1,1,63.24,0
1,1,90.04,0
1,1,25.99,0
3,1,21.59,0
3,2,35.02,0
3,1,121.49,0
9,1,19.59,0
3,1,10.56,0
2,1,165.55,0
1,1,60.16,0
1,1,19.99,0
4,1,222.3,0
2,1,1078.2,0
1,1,22.99,0
1,1,35.39,0
1,1,36.48,0
12,1,61.76,0
1,1,26.38,0
4,2,909.9,0
1,1,49.99,0
1,1,58.98,0
13,1,65.75,0
1,1,2.5,0
1,1,451.7,0
1,1,28.99,0
4,1,602.91,0
2,1,44.2,0
2,1,9.37,0
1,1,32.0,0
1,1,49.47,0
3,1,58.56,0
3,1,85.99,0
1,1,40.59,0
1,1,34.49,0
3,1,446.26,0
3,1,54.57,0
4,1,67.98,0
1,1,251.31,0
4,1,24.7,0
1,1,68.58,0
9,3,427.49,0
1,1,332.75,0
3,1,33.89,0
2,1,27.09,0
3,1,120.12,0
1,1,17.59,0
3,1,105.99,0
5,1,139.81,0
1,1,49.0,0
3,1,467.6,0
1,1,22.19,0
5,1,23.99,0
4,1,19.19,0
3,1,76.12,0
2,1,121.39,0
1,1,73.78,0
3,1,77.76,0
1,1,180.85,0
1,1,39.59,0
5,1,16.59,0
3,1,85.57,0
2,1,41.99,0
3,1,34.21,0
2,1,56.98,0
10,1,61.58,0
5,1,53.77,0
1,1,22.99,0
1,1,227.8,0
4,1,119.83,0
1,1,373.36,0
2,2,63.97,0
3,1,13.99,0
11,2,190.14,0
1,1,33.4,0
3,1,58.36,0
2,1,59.38,0
4,2,134.08,0
1,1,24.99,0
4,1,295.4,0
1,1,31.99,0
2,1,68.88,0
4,1,27.4,0
1,1,136.36,0
1,1,5.99,0
1,1,30.98,0
1,1,2.99,0
2,1,186.29,0
2,1,26.6,0
2,1,97.0,0
2,1,26.99,0
7,1,27.56,0
2,1,79.41,0
3,2,268.22,0
2,1,20.59,0
6,1,61.97,0
1,1,620.3,0
2,1,392.89,0
2,1,978.59,0
1,1,33.4,0
2,1,159.97,0
5,1,28.18,0
2,1,1310.59,0
8,4,381.97,0
1,1,16.19,0
18,2,230.48000000000002,0
6,1,104.99,0
1,1,168.34,0
4,1,49.55,0
2,1,26.36,0
3,1,641.75,0
10,1,25.99,0
3,1,18.79,0
5,1,100.67,0
6,1,88.99,0
5,3,194.73000000000002,0
3,1,53.11,0
14,4,5972.1900000000005,0
1,1,41.59,0
3,1,100.0,0
1,1,50.08,0
2,1,82.57,0
2,1,10.99,0
5,1,192.98,0
5,2,126.07,0
1,1,41.77,0
2,2,261.18,0
1,1,258.9,0
8,2,952.7,0
1,1,125.8,0
5,1,111.27,0
6,1,37.16,0
8,2,291.37,0
1,1,25.99,0
9,2,700.64,0
2,1,52.78,0
1,1,59.0,0
6,1,61.97,0
25,11,6215.5199999999995,0
1,1,118.97,0
2,1,101.78,0
6,1,6.99,0
1,1,24.19,0
6,2,15.98,0
2,1,80.79,0
2,1,35.59,0
1,1,22.99,0
1,1,18.99,0
25,2,35.95,0
4,1,23.99,0
1,1,39.99,0
1,1,50.79,0
1,1,70.35,0
1,1,120.37,0
1,1,68.76,0
2,1,28.48,0
1,1,266.75,0
2,1,102.77,0
6,1,63.99,0
6,1,78.9,0
2,1,46.98,0
1,1,70.18,0
3,1,62.16,0
4,1,243.5,0
8,1,56.71,0
1,1,10.98,0
1,1,15.63,0
1,1,184.76,0
1,1,83.29,0
1,1,45.44,0
8,1,19.99,0
1,1,36.19,0
2,1,142.75,0
1,1,5.5,0
3,1,54.28,0
2,1,18.99,0
1,1,56.01,0
1,1,77.03,0
4,1,29.15,0
1,1,38.97,0
8,2,367.0,0
4,3,206.69,0
2,1,19.99,0
2,1,86.56,0
6,2,56.04,0
1,1,19.99,0
1,1,27.19,0
1,1,73.44,0
5,1,427.4,0
5,1,70.52,0
2,1,85.99,0
1,1,32.9,0
1,1,13.19,0
6,1,17.99,0
5,1,273.72,0
3,1,17.59,0
1,1,625.1,0
6,1,172.33,0
12,2,2817.58,0
1,1,107.34,0
1,1,23.99,0
1,1,71.99,0
1,1,5.99,0
1,1,302.34,0
2,2,48.15,0
7,1,44.75,0
1,1,59.76,0
1,1,14.97,0
4,1,425.85,0
1,1,23.99,0
2,1,49.95,0
5,1,29.75,0
2,1,215.94,0
3,1,42.78,0
1,1,42.48,0
4,1,35.98,0
9,1,66.98,0
11,1,48.46,0
3,1,24.19,0
2,1,14.97,0
1,1,16.99,0
8,1,24.99,0
6,1,40.97,0
4,2,110.77000000000001,0
5,1,15.95,0
2,1,27.99,0
15,1,34.71,0
3,1,21.99,0
1,1,22.97,0
3,1,51.98,0
3,1,49.91,0
1,1,37.28,0
4,1,23.99,0
1,1,34.39,0
3,1,127.23,0
2,1,96.95,0
7,1,44.99,0
1,1,26.23,0
2,1,35.58,0
4,1,111.52,0
1,1,20.99,0
1,1,45.77,0
2,1,15.29,0
1,1,4.99,0
5,1,44.05,0
2,1,169.57,0
2,1,19.99,0
2,1,85.08,0
32,6,1909.57,0
3,1,1411.56,0
1,1,52.0,0
2,1,11.98,0
1,1,20.49,0
14,2,1211.72,0
1,1,45.79,0
1,1,20.63,0
3,2,23.59,0
2,1,30.74,0
1,1,21.19,0
81,3,81.16,0
3,1,84.85,0
10,1,10.5,0
1,1,244.13,0
4,1,42.98,0
1,1,42.48,0
3,1,12.96,0
1,1,37.59,0
2,1,46.55,0
1,1,30.49,0
1,1,25.99,0
5,1,78.57,0
3,1,75.42,0
2,1,29.94,0
2,1,58.38,0
15,8,6263.42,0
2,1,31.01,0
6,1,100.74,0
2,1,100.17,0
1,1,40.38,0
1,1,237.71,0
1,1,23.99,0
1,1,67.36,0
6,1,39.98,0
2,1,15.99,0
2,1,83.51,0
1,1,256.91,0
1,1,10.98,0
29,2,113.52,0
7,1,82.99,0
3,1,29.95,0
3,1,46.98,0
9,1,20.38,0
2,1,119.27,0
4,1,122.97,0
1,1,131.0,0
1,1,19.99,0
3,1,36.18,0
3,1,70.7,0
4,1,18.49,0
2,1,38.91,0
1,1,67.38,0
3,1,7003.5,0
1,1,35.59,0
6,1,16.37,0
3,1,42.06,0
4,1,38.41,0
4,1,72.95,0
1,1,11.97,0
1,1,67.65,0
1,1,105.99,0
3,1,102.91,0
5,1,145.0,0
3,2,215.61,0
11,1,11.39,0
2,1,18.99,0
6,3,162.74,0
1,1,19.39,0
1,1,44.98,0
4,1,62.99,0
3,1,269.15,0
2,1,39.17,0
2,1,37.76,0
1,1,39.59,0
1,1,19.95,0
1,1,40.94,0
1,1,38.98,0
2,1,14.99,0
1,1,196.83,0
4,1,267.0,0
5,1,62.03,0
2,1,110.45,0
2,1,144.94,0
2,1,1371.67,0
1,1,25.48,0
6,1,88.99,0
5,1,125.99,0
1,1,294.42,0
3,1,78.18,0
1,1,44.8,0
6,3,78.03,0
1,1,4.99,0
8,1,105.35,0
2,1,38.59,0
3,1,54.27,0
3,1,66.78,0
23,3,725.84,0
1,1,154.43,0
24,1,119.17,0
1,1,85.19,0
6,1,124.6,0
32,1,128.99,0
8,1,58.99,0
3,1,21.19,0
2,1,40.59,0
1,1,9.99,0
1,1,21.99,0
2,1,26.99,0
2,1,57.38,0
1,1,57.55,0
14,1,18.99,0
2,1,36.59,0
4,1,22.98,0
4,2,586.32,0
1,1,202.88,0
8,1,21.99,0
2,1,323.0,0
5,1,21.97,0
7,2,78.34,0
2,1,87.8,0
5,1,36.99,0
2,1,85.91,0
3,1,65.91,0
8,1,31.38,0
3,1,70.37,0
5,1,55.77,0
3,2,79.47,0
1,1,29.78,0
9,2,146.57999999999998,0
2,1,48.29,0
3,2,57.18000000000001,0
2,1,34.14,0
2,1,229.85,0
1,1,66.99,0
2,1,42.99,0
4,2,47.769999999999996,0
2,1,67.59,0
1,1,12.96,0
1,1,23.8,0
1,1,58.98,0
4,1,181.91,0
2,1,87.98,0
1,1,33.5,0
2,1,246.52,0
1,1,41.98,0
4,1,21.99,0
1,1,52.79,0
1,1,86.53,0
1,1,127.97,0
2,2,589.85,0
1,1,64.99,0
2,1,221.55,0
4,1,155.03,0
1,1,113.91,0
2,1,25.99,0
6,1,127.94,0
9,1,28.9,0
6,1,84.99,0
1,1,103.78,0
148,1,32.0,0
8,1,17.99,0
3,1,6.49,0
1,1,36.97,0
9,1,116.77,0
6,2,462.29,0
8,3,4016.91,0
1,1,148.18,0
2,1,525.0,0
9,2,91.53999999999999,0
3,1,143.9,0
3,1,20.98,0
1,1,95.38,0
3,1,42.58,0
6,1,29.22,0
4,2,234.13,0
1,1,28.1,0
2,2,113.62,0
1,1,245.86,0
2,1,47.36,0
1,1,10.78,0
6,1,43.98,0
2,1,34.61,0
8,1,58.48,0
7,1,93.74,0
7,1,103.71,0
2,1,22.99,0
2,1,29.99,0
6,1,18.99,0
3,1,301.8,0
4,1,22.38,0
1,1,43.98,0
1,1,33.19,0
11,1,72.18,0
4,1,76.03,0
3,1,37.89,0
2,1,34.98,0
2,1,33.39,0
2,1,57.16,0
7,1,1418.56,0
1,1,37.0,0
1,1,56.99,0
2,1,60.99,0
2,1,100.95,0
5,1,47.52,0
5,1,27.98,0
4,1,101.51,0
2,1,19.95,0
1,1,488.03,0
4,2,132.51,0
6,2,98.93,0
3,1,10.98,0
1,1,555.2,0
11,3,2218.1,0
1,1,199.93,0
1,1,16.99,0
10,1,105.57,0
7,1,224.5,0
3,1,241.63,0
1,1,33.97,0
1,1,5.5,0
3,1,221.05,0
4,1,6.99,0
1,1,15835.560000000001,3
4,1,94.8,0
3,1,37.78,0
3,1,158.97,0
1,1,27.01,0
2,1,26.99,0
1,1,142.36,0
2,1,42.77,0
1,1,39.78,0
5,2,58.59,0
3,1,32.29,0
3,1,260.94,0
3,1,21.46,0
2,1,119.45,0
3,1,69.26,0
1,1,18.19,0
2,1,47.18,0
2,1,72.18,0
1,1,46.98,0
5,1,48.49,0
2,1,68.98,0
3,1,20.39,0
2,1,57.99,0
2,1,59.17,0
1,1,32.3,0
3,1,81.78,0
4,2,474.11,0
5,1,241.97,0
2,1,201.56,0
1,1,4.99,0
1,1,107.95,0
4,1,36.94,0
2,1,84.94,0
14,1,114.53,0
12,2,3499.38,0
6,1,129.0,0
3,1,22.69,0
1,1,100.99,0
2,2,29.979999999999997,0
4,1,68.99,0
3,1,51.98,0
1,1,24.99,0
2,1,23.98,0
1,1,352.3,0
4,1,42.98,0
3,1,67.93,0
3,1,26.99,0
8,1,145.93,0
1,1,65.46,0
5,3,169.73,0
6,1,25.48,0
6,1,175.6,0
2,1,117.78,0
3,1,35.98,0
2,1,1672.84,0
1,1,68.98,0
9,2,568.0999999999999,0
1,1,321.0,0
4,1,128.22,0
10,1,25.19,0
3,1,34.05,0
1,1,91.48,0
1,1,20.98,0
1,1,243.6,0
8,1,36.98,0
5,1,52.76,0
1,1,84.99,0
1,1,11.99,0
2,1,124.38,0
1,1,20.27,0
10,1,17.99,0
2,1,18.19,0
7,1,47.85,0
6,2,128.53,0
1,1,25.99,0
4,1,877.15,0
5,2,54.379999999999995,0
11,1,22.99,0
1,1,36.99,0
7,1,105.21,0
3,1,32.95,0
1,1,30.18,0
1,1,11.0,0
1,1,24.97,0
86,33,2966.88,0
4,2,178.87,0
1,1,108.99,0
4,1,13.99,0
5,2,1155.6,0
1,1,25.99,0
2,1,207.28,0
1,1,36.28,0
1,1,22.19,0
9,1,31.49,0
1,1,10.88,0
1,1,24.99,0
1,1,60.38,0
1,1,38.39,0
6,1,23.19,0
2,1,16.29,0
3,2,310.0,0
1,1,10.99,0
2,1,59.96,0
4,1,152.67,0
3,1,74.84,0
2,1,117.8,0
1,1,13.98,0
2,2,325.94,0
1,1,15.99,0
2,1,24.19,0
13,1,570.22,0
4,1,27.29,0
1,1,59.99,0
13,2,155.96,0
3,1,486.55,0
4,1,48.97,0
3,1,156.52,0
2,1,131.06,0
3,1,48.56,0
6,1,127.8,0
1,1,308.5,0
1,1,219.06,0
2,1,37.05,0
5,1,240.76,0
1,1,254.49,0
1,1,25.99,0
1,1,57.83,0
3,2,788.1600000000001,0
1,1,234.87,0
3,1,10.55,0
2,1,127.4,0
6,1,8.59,0
2,1,35.59,0
1,1,33.98,0
9,1,2.99,0
4,2,115.97999999999999,0
1,1,47.98,0
6,1,28.17,0
2,1,207.82,0
2,1,99.55,0
2,1,3.69,0
2,1,99.69,0
3,1,120.05,0
1,1,27.18,0
1,1,633.1,0
2,1,86.19,0
2,1,56.99,0
2,1,17.99,0
4,1,67.48,0
2,1,58.2,0
1,1,55.39,0
4,2,131.97,0
10,1,11.19,0
1,1,124.89,0
7,1,37.18,0
4,1,26.59,0
2,1,148.7,0
1,1,56.19,0
1,1,16.56,0
2,1,73.98,0
1,1,33.15,0
7,1,19.99,0
5,1,45.97,0
1,1,155.37,0
4,1,21.99,0
8,1,203.11,0
4,1,20.99,0
1,1,78.91,0
5,2,389.46000000000004,0
1,1,58.93,0
2,1,21.19,0
1,1,51.79,0
2,2,1044.69,0
1,1,35.59,0
16,1,146.99,0
2,1,45.72,0
2,1,31.78,0
3,1,28.25,0
1,1,57.99,0
1,1,21.99,0
5,1,56.49,0
1,1,24.19,0
4,1,189.84,0
4,1,76.74,0
1,1,44.18,0
1,1,246.77,0
2,2,118.98,0
10,2,36.62,0
1,1,17.98,0
3,2,517.25,0
11,1,126.32,0
4,1,27.0,0
1,1,38.57,0
1,1,76.53,0
4,1,26.98,0
6,1,4849.6,0
9,1,115.33,0
4,1,29.46,0
3,1,38.0,0
7,4,1402.2,0
17,2,284.96,0
7,1,77.74,0
1,1,78.92,0
1,1,21.59,0
1,1,26.0,0
2,1,288.85,0
1,1,91.99,0
2,1,51.97,0
3,1,3.2,0
3,1,50.77,0
2,2,288.87,0
1,1,18.99,0
6,1,63.99,0
4,1,351.79,0
1,1,23.97,0
1,1,33.99,0
2,2,34.18,0
1,1,17.19,0
12,2,2498.95,0
1,1,34.74,0
1,1,91.33,0
3,1,17.49,0
4,1,168.61,0
4,1,256.78,0
12,2,71.78,0
1,1,138.85,0
6,1,132.66,0
1,1,167.0,0
5,1,18.99,0
5,1,46.38,0
3,1,47.37,0
1,1,29.78,0
2,1,20.2,0
1,1,52.97,0
4,1,41.39,0
3,1,24.59,0
6,1,296.5,0
2,1,62.87,0
7,1,51.79,0
1,1,21.29,0
3,1,331.29,0
2,1,21.99,0
1,1,44.98,0
2,1,20.99,0
6,1,19.29,0
1,1,96.38,0
1,1,20.99,0
4,1,38.59,0
3,1,36.18,0
1,1,31.98,0
1,1,25.39,0
2,1,202.88,0
2,1,21.17,0
1,1,13.98,0
1,1,11.99,0
2,2,109.69,0
5,1,68.05,0
9,1,47.1,0
1,1,106.17,0
1,1,196.6,0
9,1,39.59,0
6,1,2.99,0
1,1,71.92,0
5,1,317.76,0
3,1,34.7,0
19,1,146.99,0
2,1,23.59,0
3,2,102.95,0
1,1,43.79,0
2,1,135.92,0
2,1,55.97,0
2,1,309.8,0
11,1,48.97,0
1,1,43.92,0
1,1,28.97,0
1,1,20.98,0
2,1,84.95,0
2,1,39.59,0
15,3,104.85000000000001,0
1,1,106.99,0
1,1,71.17,0
1,1,905.3,0
4,1,14.59,0
1,1,38.59,0
2,1,39.8,0
4,1,50.79,0
1,1,65.78,0
1,1,17.78,0
1,1,87.5,0
2,1,37.48,0
2,1,79.25,0
1,1,27.99,0
3,1,18.38,0
2,1,61.17,0
5,1,41.38,0
3,1,246.62,0
2,1,53.02,0
1,1,58.9,0
7,1,45.98,0
2,2,89.42,0
3,1,98.36,0
1,1,52.96,0
5,1,110.47,0
1,1,62.99,0
8,1,47.47,0
2,1,111.14,0
3,2,610.2,0
2,1,3.99,0
14,1,117.89,0
2,1,68.96,0
3,1,89.96,0
1,1,62.97,0
3,1,41.17,0
1,1,40.31,0
13,2,269.03000000000003,0
2,2,222.96,0
1,1,134.96,0
2,1,27.39,0
4,1,576.66,0
4,1,98.97,0
2,1,27.69,0
1,1,27.99,0
1,1,27.88,0
5,1,717.68,0
1,1,54.9,0
4,1,97.36,0
8,2,42.98,0
2,1,18.59,0
1,1,34.38,0
15,2,110.95,0
1,1,156.75,0
7,1,172.1,0
8,1,28.99,0
2,2,99.11,0
2,1,27.99,0
3,1,66.16,0
1,1,40.99,0
5,1,88.99,0
4,1,91.03,0
1,1,46.98,0
11,1,38.31,0
6,1,229.97,0
1,1,137.58,0
3,1,36.88,0
2,1,35.97,0
5,1,21.19,0
2,1,157.91,0
3,1,64.93,0
3,1,20.98,0
1,1,50.96,0
2,2,320.99,0
3,1,137.2,0
5,1,57.18,0
3,1,23.99,0
1,1,9.18,0
1,1,26.99,0
5,1,84.19,0
1,1,22.99,0
2,1,236.45,0
2,1,140.14,0
8,2,83.96000000000001,0
4,2,295.1,0
2,1,45.61,0
2,1,2549.0,0
4,1,62.99,0
3,1,62.89,0
4,1,124.99,0
2,1,104.99,0
4,1,97.99,0
3,1,7.83,0
2,1,312.01,0
2,1,52.99,0
8,1,176.09,0
5,1,20.99,0
12,1,28.49,0
5,1,22.99,0
1,1,32.17,0
2,1,34.59,0
1,1,24.38,0
1,1,39.05,0
2,1,244.89,0
3,1,36.59,0
4,1,212.0,0
6,1,36.19,0
7,1,104.33,0
2,1,60.73,0
1,1,11.64,0
5,1,353.61,0
3,1,24.99,0
1,1,26.99,0
1,1,36.49,0
6,1,31.98,0
2,1,58.55,0
5,1,15.89,0
41,10,4076.96,0
1,1,37.98,0
2,1,69.18,0
2,1,23.99,0
7,1,47.5,0
1,1,12.48,0
2,1,23.77,0
9,3,529.52,0
1,1,41.57,0
2,1,24.98,0
3,1,38.98,0
3,1,153.91,0
3,1,42.94,0
6,1,31.78,0
1,1,5.99,0
4,1,407.07,0
6,2,60.96,0
2,1,106.78,0
2,1,88.66,0
5,1,121.63,0
3,1,122.59,0
2,1,146.9,0
2,1,53.38,0
7,3,210.64000000000001,0
1,1,45.85,0
3,1,35.18,0
8,1,10.39,0
3,1,33.99,0
2,1,95.47,0
4,1,94.76,0
6,1,52.39,0
3,1,47.98,0
3,1,48.19,0
5,1,34.2,0
3,1,21.49,0
9,2,1134.33,0
2,1,15.98,0
1,1,21.99,0
6,1,31.82,0
2,1,51.92,0
2,1,27.27,0
1,1,43.99,0
4,2,61.769999999999996,0
2,1,21.99,0
3,1,20.96,0
1,1,73.0,0
3,1,161.7,0
1,1,15.29,0
4,1,81.18,0
1,1,85.96,0
5,1,19.49,0
4,1,16.99,0
4,1,22.53,0
11,1,1306.35,0
1,1,48.49,0
7,1,29.15,0
2,1,65.59,0
1,1,36.98,0
1,1,29.98,0
3,1,47.68,0
1,1,235.05,0
6,1,36.0,0
1,1,13.99,0
3,1,95.58,0
1,1,25.98,0
2,1,20.79,0
1,1,23.98,0
1,1,371.9,0
2,1,27.58,0
2,1,1455.0,0
6,1,98.57,0
1,1,20.5,0
2,1,29.99,0
4,1,106.57,0
1,1,38.77,0
5,1,34.19,0
2,1,43.59,0
2,1,38.98,0
3,1,70.68,0
1,1,42.48,0
3,2,240.39999999999998,0
14,1,115.45,0
1,1,36.41,0
3,1,111.55,0
1,1,19.99,0
1,1,120.99,0
2,2,44.18,0
1,1,32.99,0
1,1,40.23,0
1,1,14.98,0
1,1,65.99,0
10,1,25.99,0
3,1,85.67,0
3,1,279.91,0
5,1,38.47,0
2,1,26.98,0
3,1,87.54,0
1,1,31.19,0
2,1,49.98,0
1,1,46.37,0
1,1,52.99,0
2,1,145.57,0
4,1,65.85,0
1,1,62.52,0
2,1,38.96,0
1,1,11.99,0
8,1,47.99,0
5,1,44.27,0
4,1,77.14,0
10,1,46.79,0
2,1,14.07,0
8,3,61.97,0
1,1,44.98,0
3,1,346.8,0
1,1,21.99,0
1,1,10.99,0
2,1,65.35,0
6,1,15.96,0
1,1,652.5,0
1,1,33.38,0
2,1,28.69,0
1,1,23.99,0
4,1,192.09,0
1,1,50.95,0
1,1,46.9,0
3,1,840.05,0
6,1,733.2,0
1,1,77.7,0
9,3,266.12,0
2,1,50.79,0
1,1,71.38,0
2,1,32.18,0
4,1,54.56,0
1,1,29.18,0
9,1,97.49,0
3,1,8.19,0
2,1,86.99,0
5,1,83.35,0
2,1,21.59,0
4,1,49.79,0
2,1,10.99,0
5,2,461.33,0
1,1,51.98,0
1,1,31.82,0
2,1,21.99,0
5,1,59.99,0
1,1,45.79,0
1,1,21.18,0
5,1,76.58,0
8,2,75.97,0
3,1,454.5,0
6,1,86.19,0
2,1,53.56,0
6,2,166.69,0
2,1,19.99,0
1,1,27.99,0
7,3,255.73000000000002,0
4,1,41.47,0
2,1,38.58,0
3,1,24.99,0
1,1,18.98,0
1,1,45.98,0
2,1,80.45,0
1,1,84.92,0
1,1,17.0,0
2,1,18.59,0
2,1,154.76,0
1,1,18.99,0
6,3,279.28000000000003,0
19,1,58.0,0
7,1,20.59,0
5,1,87.99,0
1,1,306.0,0
1,1,76.66,0
1,1,26.99,0
4,1,6.99,0
1,1,307.34,0
4,1,520.45,0
3,1,78.96,0
1,1,106.76,0
9,2,99.68,0
1,1,20.99,0
3,1,482.4,0
1,1,173.94,0
5,1,177.96,0
3,2,145.32999999999998,0
2,1,27.47,0
34,8,4627.8099999999995,0
2,1,69.98,0
2,1,52.99,0
4,1,46.77,0
3,1,16.19,0
6,4,782.71,0
3,1,260.85,0
4,1,20.99,0
8,3,1101.62,0
3,1,37.59,0
6,1,742.48,0
1,1,33.28,0
2,1,53.56,0
1,1,52.98,0
1,1,64.97,0
3,1,124.99,0
1,1,40.98,0
3,1,221.7,0
1,1,146.55,0
2,1,76.99,0
11,1,85.41,0
3,1,35.98,0
2,1,37.18,0
5,1,21.99,0
3,1,27.98,0
6,1,80.74,0
1,1,31.82,0
1,1,54.57,0
1,1,98.31,0
6,1,26.88,0
6,1,39.39,0
1,1,36.93,0
1,1,18.96,0
3,1,28.94,0
4,2,953.5,0
3,1,78.99,0
2,1,72.15,0
10,1,45.98,0
5,1,43.99,0
4,1,51.57,0
8,3,559.15,0
1,1,485.1,0
3,2,2556.79,0
3,1,36.19,0
2,1,58.98,0
2,1,22.99,0
4,1,36.99,0
1,1,22.48,0
2,1,728.88,0
3,1,49.68,0
2,1,53.79,0
3,1,146.31,0
2,1,25.62,0
3,1,21.93,0
1,1,34.58,0
5,1,103.77,0
1,1,56.98,0
1,1,52.79,0
2,1,134.35,0
1,1,20.47,0
1,1,18.99,0
4,1,45.79,0
4,1,48.55,0
1,1,25.99,0
9,2,178.82,0
1,1,345.03,0
1,1,40.59,0
3,1,568.45,0
8,1,159.04,0
7,1,104.3,0
7,2,62.61,0
1,1,59.99,0
2,1,60.47,0
2,1,209.95,0
1,1,23.99,0
2,1,54.36,0
4,1,24.99,0
4,1,52.57,0
2,1,90.77,0
5,1,60.43,0
1,1,19.85,0
15,1,64.21,0
2,2,64.38,0
4,1,35.0,0
1,1,201.52,0
4,1,846.59,0
3,1,148.94,0
1,1,25.38,0
4,1,57.24,0
8,1,2877.0,0
2,1,29.29,0
2,1,19.44,0
1,1,61.99,0
1,1,129.9,0
10,1,110.38,0
1,1,20.59,0
2,1,70.59,0
2,1,2545.0,0
6,1,41.26,0
11,1,53.69,0
2,1,40.99,0
1,1,12.39,0
2,1,19.78,0
14,1,121.4,0
1,1,28.49,0
4,1,18.16,0
29,2,134.75,0
1,1,269.85,0
1,1,155.16,0
6,1,25.19,0
4,1,51.0,0
4,1,23.98,0
4,1,10.98,0
1,1,35.79,0
7,1,41.33,0
6,1,52.57,0
3,1,106.19,0
4,1,221.75,0
4,1,126.97,0
4,1,20.99,0
3,1,59.99,0
1,1,20.99,0
3,1,88.98,0
1,1,35.18,0
1,1,61.9,0
2,1,6.15,0
3,1,86.65,0
8,2,203.2,0
2,1,44.97,0
5,1,498.5,0
2,1,18.19,0
5,1,16.79,0
3,1,30.96,0
3,1,21.99,0
2,1,148.77,0
2,1,164.34,0
3,2,131.48000000000002,0
2,1,26.99,0
1,1,55.95,0
2,1,64.76,0
5,1,81.19,0
1,1,170.16,0
8,1,44.99,0
1,1,55.27,0
3,1,41.99,0
2,1,55.04,0
3,1,14.19,0
3,1,579.8,0
4,1,4.99,0
9,2,517.9,0
1,1,17.99,0
4,1,152.57,0
6,1,158.13,0
1,1,71.75,0
2,1,21.98,0
1,1,123.46,0
3,1,186.46,0
3,1,63.99,0
2,1,64.99,0
4,1,111.6,0
3,1,468.96,0
3,1,1021.5,0
1,1,5730.0,0
6,1,177.1,0
1,1,21.99,0
2,1,50.31,0
3,1,108.0,0
7,1,852.81,0
3,1,107.99,0
5,1,8.98,0
3,1,20.99,0
2,1,254.72,0
2,1,427.0,0
1,1,64.59,0
8,2,329.82,0
1,1,34.01,0
2,1,56.53,0
10,6,793.46,0
5,1,49.7,0
3,1,167.48,0
1,1,113.95,0
